pais;area_carrera;nombre_carrera;genero;fecha_registro;universidad_limpia;edad_num;semestre_num;pert_curriculo_alineado_num;pert_promocion_digital_num;pert_preparacion_trabajos_futuros_num;pert_integracion_ia_asignaturas_num;pert_fomento_adaptabilidad_num;conf_seguridad_empleo_num;conf_perfil_competitivo_num;conf_habilidades_blandas_ventaja_num;conf_conocimiento_ia_oportunidad_num;eval_docente_capacitado_ia_num;eval_universidad_fomenta_innovacion_num;eval_universidad_recursos_adecuados_num;eval_recomendacion_general_num;rol_profesor_facilitador_num;rol_profesor_habilidades_humanas_num;rol_profesor_reemplazo_ia_num;comp_analisis_datos_num;comp_ciberseguridad_num;comp_programacion_num;comp_manejo_ia_num;comp_pensamiento_critico_num;comp_comunicacion_digital_num;comp_adaptabilidad_num;comp_creatividad_num;comp_colaboracion_num;conf_habilidades_tecnicas_imp_num;conf_habilidades_blandas_imp_num;conf_experiencia_practica_imp_num;conf_networking_imp_num;conf_titulo_imp_num;COMPETENCIAS_IA_Promedio;PERTINENCIA_LABORAL_Promedio;CONFIANZA_LABORAL_Promedio;IMPORTANCIA_FACTORES_Promedio;EVALUACIÓN_DOCENTE_Promedio;ROL_PROFESORADO_Promedio
Ecuador;Ingeniería y Tecnología;Ingenieria Forestal;Femenino;2025-10-29T16:37:35;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;8;4;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3;3.0;3.0;3;2.0;3.2;3.0;3.0;3.0;3.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Masculino;2025-10-29T16:38:02;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);26;8;4;4;4;4;4;;;;;3;3;3;3;2;2;3;4.0;3.0;3.0;;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;5;3.75;4.0;;4.2;3.0;2.3333333333333335
Ecuador;Ingeniería y Tecnología;Ingeniería forestal;Masculino;2025-10-29T16:38:55;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);21;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;2.0;3.0;4.0;4.0;4.0;4.0;3.0;3.0;3;3.0;3.0;3;3.3333333333333335;3.0;3.0;3.0;3.0;3.0
Ecuador;Ciencias Exactas y Naturales;Ingenieria forestal;Masculino;2025-10-29T16:40:15;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);26;8;5;5;4;5;5;;;;;5;5;5;5;5;5;1;3.0;2.0;2.0;3.0;3.0;2.0;2.0;2.0;2.0;3.0;4;5.0;5.0;5;2.3333333333333335;4.8;;4.4;5.0;3.6666666666666665
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Femenino;2025-10-29T16:40:48;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;2.0;2.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;2.5555555555555554;3.0;3.0;3.0;3.0;3.0
Ecuador;Ingeniería y Tecnología;Forestal;Femenino;2025-10-29T16:42:23;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;8;4;4;3;4;4;;;3.0;3.0;4;4;3;4;4;4;3;2.0;2.0;2.0;2.0;3.0;2.0;2.0;3.0;2.0;3.0;3;3.0;3.0;3;2.2222222222222223;3.8;3.0;3.0;3.75;3.6666666666666665
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Masculino;2025-10-29T16:43:00;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;3;4;3;4;4;;;;;4;4;2;4;4;4;5;3.0;2.0;1.0;4.0;3.0;3.0;2.0;3.0;3.0;3.0;4;5.0;2.0;3;2.6666666666666665;3.6;;3.4;3.5;4.333333333333333
Ecuador;Otro;Ingeniería Forestal;Femenino;2025-10-29T16:43:17;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;2;3;2;2;3;3.0;3.0;;3.0;3;3;4;4;4;4;4;2.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;2.5555555555555554;2.4;3.0;3.0;3.5;4.0
Ecuador;Otro;Ingeniería Forestal;Femenino;2025-10-29T16:43:31;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;3;4;4;4;4;;;;;3;3;4;4;4;4;4;3.0;2.0;2.0;3.0;3.0;3.0;3.0;4.0;4.0;3.0;4;5.0;4.0;4;3.0;3.8;;4.0;3.5;4.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería forestal;Femenino;2025-10-29T16:43:50;Epoch;24;8;4;4;4;4;4;;;;;5;5;5;5;5;5;5;2.0;2.0;2.0;2.0;3.0;3.0;3.0;4.0;3.0;4.0;4;4.0;4.0;4;2.6666666666666665;4.0;;4.0;5.0;5.0
Ecuador;Otro;Carrera de Ingeniería Forestal;Femenino;2025-10-29T16:43:58;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;5;5;5;5;5;;;;;4;4;4;4;4;4;4;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;4;4.0;4.0;4;1.8888888888888888;5.0;;4.0;4.0;4.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería forestal;Masculino;2025-10-29T16:44:21;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);26;8;2;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3;3.0;3.0;3;2.111111111111111;2.8;3.0;3.0;3.0;3.0
Ecuador;Ingeniería y Tecnología;Ingeniería Forestal;Femenino;2025-10-29T16:44:23;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);26;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;4.0;1.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;2.888888888888889;3.0;3.0;3.0;3.0;3.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Masculino;2025-10-29T16:46:02;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;5;5;5;5;5;;;;;5;5;5;5;5;5;5;4.0;4.0;;;3.0;4.0;;4.0;;5.0;5;5.0;5.0;5;3.8;5.0;;5.0;5.0;5.0
Ecuador;Ciencias Exactas y Naturales;Ingeniera Forestal;Femenino;2025-10-29T16:46:26;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;4;4;4;3;4;;;;;3;4;3;4;4;3;3;4.0;3.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;5.0;4;3.2222222222222223;3.8;;4.2;3.5;3.3333333333333335
Ecuador;Ciencias Económicas y Administrativas;Lic en finanzas;Masculino;2025-10-29T16:47:16;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;3.0;3.0;3.0;3.0;3.0;3.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Masculino;2025-10-29T16:47:43;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;4;5;3;4;5;;;;;3;5;5;5;5;4;2;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;4.0;5.0;4;5.0;4.0;5;2.888888888888889;4.2;;4.6;4.5;3.6666666666666665
Ecuador;Otro;Ingeniería Forestal;Femenino;2025-10-29T16:48:45;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;4;4;4;4;4;;;;;3;4;4;4;4;4;4;3.0;2.0;2.0;3.0;2.0;3.0;3.0;3.0;3.0;4.0;4;5.0;5.0;5;2.6666666666666665;4.0;;4.6;3.75;4.0
Ecuador;Otro;Recursos naturales;Femenino;2025-10-29T16:49:20;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;4;3;4;3;4;;;;;3;3;3;3;3;3;3;3.0;2.0;2.0;3.0;3.0;3.0;2.0;3.0;2.0;4.0;3;4.0;5.0;5;2.5555555555555554;3.6;;4.2;3.0;3.0
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Masculino;2025-10-29T16:50:45;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;3;2;2;2;4;;;;;1;2;4;3;4;4;1;4.0;1.0;2.0;3.0;3.0;3.0;3.0;3.0;4.0;5.0;5;5.0;5.0;5;2.888888888888889;2.6;;5.0;2.5;3.0
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Femenino;2025-10-29T16:51:20;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;8;3;3;3;4;4;3.0;3.0;;;3;3;3;3;5;5;3;3.0;3.0;3.0;3.0;4.0;3.0;4.0;3.0;3.0;3.0;3;4.0;3.0;5;3.2222222222222223;3.4;3.0;3.6;3.0;4.333333333333333
Ecuador;Ciencias Exactas y Naturales;Ingeniería forestal;Femenino;2025-10-29T16:51:47;Escuela Superior Politécnica De Chim;22;8;3;3;3;3;3;;3.0;;3.0;2;2;3;4;4;3;4;4.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;2;4.0;2.0;4;3.0;3.0;3.0;3.2;2.75;3.6666666666666665
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Masculino;2025-10-29T16:51:55;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;4;4;4;4;4;;;;;4;4;4;4;4;4;4;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;4.0;4;3.0;4.0;;4.0;4.0;4.0
Ecuador;Otro;Ingeniería forestal;Femenino;2025-10-29T16:52:28;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;3;3;3;3;3;;;;;4;3;3;4;4;2;3;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;4;3.0;3.0;4;2.0;3.0;;3.6;3.5;3.0
Ecuador;Otro;Ingeniería Forestal;Masculino;2025-10-29T16:52:29;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);26;9;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3;3.0;3.0;3;2.111111111111111;3.0;3.0;3.0;3.0;3.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Masculino;2025-10-29T16:53:03;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;4;4;3;3;4;;3.0;;;5;5;5;4;4;5;3;4.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;3.0;5;3.6666666666666665;3.6;3.0;4.0;4.75;4.0
Ecuador;Ingeniería y Tecnología;Forestal;Femenino;2025-10-29T16:53:48;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;4;4;4;3;3;3.0;3.0;3.0;3.0;4;4;4;4;4;4;3;3.0;1.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3;4.0;4.0;4;2.4444444444444446;3.6;3.0;3.6;4.0;3.6666666666666665
Ecuador;Otro;Ingeniería forestal;Masculino;2025-10-29T16:55:13;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);26;8;3;3;3;3;3;;3.0;3.0;3.0;4;2;4;4;4;4;2;3.0;3.0;4.0;3.0;3.0;3.0;3.0;4.0;3.0;3.0;3;3.0;4.0;3;3.2222222222222223;3.0;3.0;3.2;3.5;3.3333333333333335
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Masculino;2025-10-29T16:55:15;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;8;4;4;4;4;4;;;;;4;4;4;4;4;4;4;3.0;2.0;2.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4;4.0;4.0;4;3.2222222222222223;4.0;;4.0;4.0;4.0
Ecuador;Otro;Ingeniería Forestal;Femenino;2025-10-29T16:55:42;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;4;4;4;2;3;;;;;3;4;4;4;4;4;4;3.0;3.0;3.0;2.0;3.0;3.0;3.0;4.0;4.0;4.0;4;4.0;4.0;4;3.111111111111111;3.4;;4.0;3.75;4.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería forestal;Femenino;2025-10-29T16:56:12;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);30;8;5;5;4;4;4;;;;;5;5;5;5;5;5;5;3.0;3.0;3.0;3.0;4.0;3.0;4.0;;3.0;4.0;4;3.0;4.0;5;3.25;4.4;;4.0;5.0;5.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Masculino;2025-10-29T16:56:21;Escuela Superior Politecnica De Chinbirazo;21;8;4;5;4;5;5;;;;;5;5;5;5;5;5;5;3.0;2.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;5.0;5;5.0;5.0;5;3.5555555555555554;4.6;;5.0;5.0;5.0
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Masculino;2025-10-29T16:58:41;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;4;4;5;5;5;;;;;5;5;5;5;5;5;5;3.0;2.0;2.0;4.0;4.0;4.0;4.0;3.0;3.0;5.0;5;5.0;5.0;5;3.2222222222222223;4.6;;5.0;5.0;5.0
Ecuador;Ingeniería y Tecnología;Ingeniería forestal;Femenino;2025-10-29T16:59:00;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;3;3;4;3;3;;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;1.0;3.0;3.0;3.0;3.0;4.0;4.0;4.0;3.0;3;3.0;3.0;3;3.111111111111111;3.2;3.0;3.0;3.0;3.0
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Femenino;2025-10-29T17:01:52;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);26;8;4;4;3;2;4;3.0;3.0;;;3;3;3;3;4;4;3;4.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4;4.0;3.0;4;3.7777777777777777;3.4;3.0;3.8;3.0;3.6666666666666665
Ecuador;Ciencias Exactas y Naturales;Ing. Forestal;Femenino;2025-10-29T17:02:09;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;8;3;4;3;3;3;;;;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;3.0;3;3.0;3.0;3;3.5555555555555554;3.2;3.0;3.0;3.0;3.0
Ecuador;Ingeniería y Tecnología;Ingeniería forestal;Femenino;2025-10-29T17:02:30;Escuela Superior Politécnica De Chomborazo;23;8;3;3;3;3;3;;;;;5;5;5;5;5;5;5;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;4.0;4.0;4;3.0;3.0;;4.0;5.0;5.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería Forestal;Femenino;2025-10-29T17:02:37;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;8;3;3;3;3;3;3.0;3.0;3.0;3.0;3;3;3;3;3;3;3;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3;3.0;3.0;3;3.0;3.0;3.0;3.0;3.0;3.0
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Femenino;2025-10-29T17:04:08;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;2;2;2;2;2;;;;;2;2;2;2;2;2;2;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2;2.0;2.0;2;2.0;2.0;;2.0;2.0;2.0
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Masculino;2025-10-29T17:07:27;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);28;8;4;4;4;3;4;;;;3.0;4;5;5;5;4;4;2;4.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;4.0;4;5.0;4.0;5;2.7777777777777777;3.8;3.0;4.4;4.75;3.3333333333333335
Ecuador;Ingeniería y Tecnología;Ingeniería forestal;Femenino;2025-10-29T17:09:51;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);26;8;4;4;4;3;4;;3.0;;3.0;3;3;3;3;4;4;2;2.0;2.0;3.0;3.0;3.0;3.0;3.0;2.0;3.0;4.0;4;5.0;4.0;5;2.6666666666666665;3.8;3.0;4.4;3.0;3.3333333333333335
Ecuador;Ingeniería y Tecnología;Ingeniería Forestal;Femenino;2025-10-29T17:10:18;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;5;5;4;4;4;;;;;4;4;4;4;4;4;4;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4.0;4;4.0;4.0;4;3.111111111111111;4.4;;4.0;4.0;4.0
Ecuador;Ciencias Exactas y Naturales;Ingeniería Foredtsl;Masculino;2025-10-29T17:24:08;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;3;3;2;2;3;3.0;3.0;3.0;3.0;3;2;3;3;3;3;3;3.0;3.0;2.0;3.0;3.0;3.0;2.0;3.0;2.0;3.0;3;2.0;3.0;3;2.6666666666666665;2.6;3.0;2.8;2.75;3.0
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Masculino;2025-10-29T17:31:24;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;5;5;3;3;3;;;;;5;5;5;5;5;5;5;3.0;2.0;2.0;3.0;3.0;3.0;4.0;4.0;3.0;4.0;4;4.0;3.0;4;3.0;3.8;;3.8;5.0;5.0
Ecuador;Ciencias Económicas y Administrativas;FINANZAS;Masculino;2025-10-29T17:44:38;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;3;4;3;4;3;3.0;;3.0;;4;3;4;3;5;3;4;4.0;4.0;;4.0;3.0;2.0;4.0;3.0;4.0;3.0;5;3.0;4.0;3;3.5;3.4;3.0;3.6;3.5;4.0
Ecuador;Ingeniería y Tecnología;Tecnologías de la información;Masculino;2025-10-29T17:44:45;Universidad Estatal Amazónica;23;8;4;4;2;3;4;3.0;3.0;3.0;;4;4;4;4;4;4;4;3.0;2.0;3.0;3.0;2.0;2.0;1.0;2.0;2.0;5.0;5;5.0;5.0;2;2.2222222222222223;3.4;3.0;4.4;4.0;4.0
Ecuador;Ciencias Económicas y Administrativas;Contabilidad;Femenino;2025-10-29T18:05:26;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);21;8;3;4;3;4;4;;;;;4;4;4;4;4;4;4;4.0;3.0;2.0;3.0;3.0;3.0;4.0;4.0;3.0;4.0;4;3.0;5.0;5;3.2222222222222223;3.6;;4.2;4.0;4.0
Ecuador;Ciencias Económicas y Administrativas;FINANZAS;Femenino;2025-10-29T18:17:14;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);24;8;3;3;3;3;3;3.0;3.0;3.0;;4;3;4;3;5;5;4;2.0;1.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;3;3.0;2.0;4;2.0;3.0;3.0;3.0;3.5;4.666666666666667
Ecuador;Otro;Finanzas;Femenino;2025-10-29T18:26:21;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;3;4;5;3;4;;;;;3;4;4;4;4;5;3;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;4;5.0;3.0;5;2.888888888888889;3.8;;4.2;3.75;4.0
Ecuador;Ingeniería y Tecnología;Ingeniería Forestal;Masculino;2025-10-29T22:22:06;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);22;8;4;4;4;4;4;;;;;4;4;4;4;4;4;4;4.0;2.0;3.0;3.0;3.0;4.0;4.0;3.0;3.0;4.0;4;4.0;4.0;4;3.2222222222222223;4.0;;4.0;4.0;4.0
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Femenino;2025-10-29T23:47:11;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);25;10;4;5;5;5;5;;;;;5;5;5;5;5;3;2;4.0;4.0;3.0;4.0;4.0;4.0;4.0;4.0;4.0;5.0;5;5.0;4.0;5;3.888888888888889;4.8;;4.8;5.0;3.3333333333333335
Ecuador;Ciencias Económicas y Administrativas;Finanzas;Femenino;2025-10-30T00:20:06;ESCUELA SUPERIOR POLITÉCNICA DE CHIMBORAZO (ESPOCH);23;8;4;4;4;4;5;;;;;5;4;5;4;5;4;4;3.0;4.0;2.0;2.0;3.0;2.0;4.0;3.0;3.0;4.0;4;4.0;4.0;4;2.888888888888889;4.2;;4.0;4.5;4.333333333333333
